time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1543517653.005738,-1.0,1.0,1.0,-3.0,-13.0,-1.0,-1.0,-1.0,-0.47808837890625,-0.0225830078125,-0.00347900390625,0.87799072265625,0.04736328125,-0.88671875,0.57666015625
1543517653.0277421,0.0,2.0,2.0,2.0,-5.0,-2.0,-2.0,-3.0,-0.47808837890625,-0.0225830078125,-0.00347900390625,0.87799072265625,0.046875,-0.8857421875,0.576171875
1543517653.0417151,0.0,-3.0,-1.0,1.0,6.0,-2.0,-2.0,-2.0,-0.47808837890625,-0.0225830078125,-0.00347900390625,0.87799072265625,0.04638671875,-0.88671875,0.57470703125
1543517653.0497098,0.0,1.0,2.0,3.0,-1.0,6.0,4.0,1.0,-0.47808837890625,-0.0225830078125,-0.00347900390625,0.87799072265625,0.04296875,-0.88623046875,0.580078125
1543517653.0657084,-1.0,0.0,0.0,3.0,-3.0,-2.0,1.0,-2.0,-0.47808837890625,-0.0225830078125,-0.00347900390625,0.87799072265625,0.04296875,-0.88623046875,0.580078125
1543517653.0877419,-1.0,-2.0,-3.0,-4.0,2.0,-1.0,-1.0,0.0,-0.47784423828125,-0.02252197265625,-0.00341796875,0.878173828125,0.037109375,-0.8857421875,0.57958984375
1543517653.1106775,-1.0,-2.0,1.0,-1.0,1.0,0.0,0.0,0.0,-0.47760009765625,-0.0225830078125,-0.00335693359375,0.8782958984375,0.044921875,-0.88623046875,0.5791015625
1543517653.12572,-1.0,-2.0,-5.0,-3.0,-3.0,-1.0,0.0,-2.0,-0.47760009765625,-0.0225830078125,-0.00335693359375,0.8782958984375,0.04541015625,-0.89013671875,0.57421875
1543517653.147666,-2.0,0.0,1.0,0.0,6.0,2.0,1.0,-1.0,-0.47735595703125,-0.022705078125,-0.00335693359375,0.87841796875,0.04541015625,-0.88818359375,0.578125
1543517653.161658,-2.0,-2.0,-1.0,0.0,0.0,-2.0,-3.0,-1.0,-0.47711181640625,-0.02276611328125,-0.0032958984375,0.8785400390625,0.046875,-0.8876953125,0.5732421875
1543517653.169641,-3.0,-2.0,2.0,0.0,-3.0,0.0,-1.0,-4.0,-0.47686767578125,-0.0228271484375,-0.00335693359375,0.878662109375,0.05908203125,-0.88525390625,0.57373046875
1543517653.1856327,-2.0,-1.0,0.0,-3.0,-2.0,3.0,2.0,1.0,-0.47686767578125,-0.0228271484375,-0.00335693359375,0.878662109375,0.05908203125,-0.88525390625,0.57373046875
1543517653.2076762,-5.0,-5.0,0.0,1.0,1.0,2.0,-13.0,0.0,-0.47686767578125,-0.0228271484375,-0.00335693359375,0.878662109375,0.04833984375,-0.8837890625,0.578125
1543517653.230609,0.0,4.0,-1.0,14.0,-3.0,2.0,30.0,18.0,-0.4769287109375,-0.023193359375,-0.00286865234375,0.87860107421875,0.0341796875,-0.90576171875,0.57470703125
1543517653.2455983,-7.0,-9.0,-20.0,10.0,-7.0,-15.0,-36.0,-33.0,-0.47735595703125,-0.02496337890625,-0.00201416015625,0.87835693359375,0.04541015625,-0.91455078125,0.5703125
1543517653.267637,18.0,7.0,26.0,0.0,4.0,4.0,10.0,-21.0,-0.47857666015625,-0.02734375,-0.0010986328125,0.87762451171875,0.04541015625,-0.93798828125,0.58447265625
1543517653.290575,-49.0,-3.0,-40.0,-5.0,4.0,10.0,-51.0,-48.0,-0.4786376953125,-0.02764892578125,-0.00225830078125,0.8775634765625,0.056640625,-0.82568359375,0.5849609375
1543517653.3046165,34.0,17.0,97.0,-29.0,-15.0,-14.0,-16.0,-31.0,-0.47979736328125,-0.02740478515625,-0.003662109375,0.876953125,0.10546875,-0.853515625,0.60302734375
1543517653.31156,-15.0,4.0,-5.0,24.0,-5.0,5.0,99.0,80.0,-0.48291015625,-0.02557373046875,-0.00665283203125,0.875244140625,0.10595703125,-0.90380859375,0.60693359375
1543517653.3275692,-6.0,-14.0,4.0,9.0,-5.0,-27.0,-22.0,-22.0,-0.48291015625,-0.02557373046875,-0.00665283203125,0.875244140625,0.10595703125,-0.90380859375,0.60693359375
1543517653.3505375,-61.0,-16.0,-54.0,-25.0,-3.0,5.0,17.0,16.0,-0.48443603515625,-0.0228271484375,-0.009521484375,0.87445068359375,0.02001953125,-0.94384765625,0.51708984375
1543517653.3645535,103.0,18.0,69.0,-35.0,-1.0,3.0,-68.0,0.0,-0.4835205078125,-0.02178955078125,-0.01123046875,0.875,0.0703125,-0.91357421875,0.55029296875
1543517653.3715265,-58.0,-8.0,-13.0,21.0,3.0,-19.0,-123.0,-97.0,-0.4827880859375,-0.0201416015625,-0.01177978515625,0.8753662109375,0.06591796875,-0.90576171875,0.57568359375
1543517653.3875694,-40.0,-3.0,-69.0,-34.0,-7.0,-4.0,-87.0,-74.0,-0.4827880859375,-0.0201416015625,-0.01177978515625,0.8753662109375,0.06591796875,-0.90576171875,0.57568359375
1543517653.410523,-1.0,6.0,-38.0,16.0,17.0,-10.0,9.0,58.0,-0.4820556640625,-0.01776123046875,-0.0120849609375,0.8758544921875,0.01123046875,-0.89111328125,0.57763671875
1543517653.4245489,16.0,0.0,-42.0,63.0,3.0,23.0,106.0,55.0,-0.4825439453125,-0.01580810546875,-0.01202392578125,0.8756103515625,-0.0048828125,-0.88037109375,0.5322265625
1543517653.4314911,4.0,3.0,-10.0,-65.0,-1.0,-26.0,-111.0,-48.0,-0.48248291015625,-0.01470947265625,-0.01190185546875,0.87567138671875,0.00927734375,-0.83984375,0.54052734375
1543517653.4474826,-7.0,0.0,34.0,12.0,4.0,-9.0,-24.0,-48.0,-0.48248291015625,-0.01470947265625,-0.01190185546875,0.87567138671875,0.00927734375,-0.83984375,0.54052734375
1543517653.4704704,-20.0,-24.0,-26.0,28.0,-9.0,6.0,-84.0,-1.0,-0.48272705078125,-0.013916015625,-0.01300048828125,0.87554931640625,0.03662109375,-0.84521484375,0.55810546875
1543517653.4854605,56.0,8.0,-16.0,-72.0,-4.0,0.0,-29.0,-44.0,-0.4833984375,-0.01324462890625,-0.0146484375,0.87518310546875,0.05419921875,-0.87841796875,0.5546875
1543517653.4914558,-13.0,8.0,-74.0,-56.0,-7.0,24.0,105.0,74.0,-0.48382568359375,-0.0125732421875,-0.01593017578125,0.8748779296875,0.05908203125,-0.88818359375,0.560546875
1543517653.5075006,-14.0,-12.0,-85.0,-25.0,-3.0,-14.0,-75.0,-17.0,-0.48382568359375,-0.0125732421875,-0.01593017578125,0.8748779296875,0.05908203125,-0.88818359375,0.560546875
1543517653.5304554,22.0,-8.0,-44.0,-44.0,-10.0,-4.0,31.0,15.0,-0.4844970703125,-0.01171875,-0.0167236328125,0.87457275390625,0.05517578125,-0.90673828125,0.552734375
1543517653.5444791,8.0,-3.0,7.0,-30.0,-10.0,4.0,31.0,3.0,-0.4849853515625,-0.0108642578125,-0.0174560546875,0.874267578125,0.0400390625,-0.9248046875,0.5419921875
1543517653.551424,-12.0,-11.0,-63.0,-9.0,-9.0,-7.0,3.0,-9.0,-0.484130859375,-0.0106201171875,-0.01739501953125,0.874755859375,0.0302734375,-0.88330078125,0.541015625
1543517653.5674665,28.0,20.0,33.0,17.0,-2.0,4.0,84.0,90.0,-0.484130859375,-0.0106201171875,-0.01739501953125,0.874755859375,0.0302734375,-0.88330078125,0.541015625
1543517653.590416,-1.0,-4.0,21.0,9.0,19.0,3.0,-32.0,-40.0,-0.4832763671875,-0.010986328125,-0.01727294921875,0.87518310546875,0.0458984375,-0.82666015625,0.55712890625
1543517653.6044447,13.0,16.0,67.0,-12.0,4.0,7.0,23.0,0.0,-0.48406982421875,-0.01116943359375,-0.01739501953125,0.874755859375,0.0517578125,-0.88818359375,0.57177734375
1543517653.6113868,-7.0,-11.0,3.0,9.0,-3.0,-10.0,-14.0,-2.0,-0.4842529296875,-0.010986328125,-0.01751708984375,0.8746337890625,0.05419921875,-0.8974609375,0.56640625
1543517653.6274316,2.0,-17.0,12.0,-5.0,-2.0,-1.0,-28.0,-5.0,-0.4842529296875,-0.010986328125,-0.01751708984375,0.8746337890625,0.05419921875,-0.8974609375,0.56640625
1543517653.6503692,7.0,2.0,33.0,10.0,4.0,-3.0,-5.0,-8.0,-0.484130859375,-0.01068115234375,-0.01751708984375,0.874755859375,0.03466796875,-0.86865234375,0.56005859375
1543517653.6643646,12.0,13.0,10.0,-9.0,1.0,-4.0,-19.0,-19.0,-0.48406982421875,-0.01068115234375,-0.0174560546875,0.874755859375,0.02783203125,-0.85791015625,0.5537109375
