emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,acc_1,acc_2,acc_3,ori_1,ori_2,ori_3,ori_4
-52.0,-18.0,3.0,-10.0,-2.0,-3.0,-8.0,7.0,0.9638671875,-0.23583984375,0.16455078125,-0.4185791015625,-0.475341796875,-0.38702392578125,0.67010498046875
18.0,13.0,15.0,2.0,20.0,3.0,-37.0,68.0,0.96728515625,-0.21142578125,0.203125,-0.4163818359375,-0.47625732421875,-0.38702392578125,0.67083740234375
-57.0,-2.0,-29.0,33.0,9.0,1.0,-9.0,-10.0,0.97265625,-0.1611328125,0.19189453125,-0.41387939453125,-0.4771728515625,-0.38720703125,0.671630859375
-57.0,-2.0,-29.0,33.0,9.0,1.0,-9.0,-10.0,0.97265625,-0.1611328125,0.19189453125,-0.41387939453125,-0.4771728515625,-0.38720703125,0.671630859375
-34.0,-19.0,17.0,-43.0,0.0,-11.0,-23.0,-55.0,0.9560546875,-0.1611328125,0.19677734375,-0.412353515625,-0.4779052734375,-0.38775634765625,0.6717529296875
26.0,34.0,-21.0,53.0,-27.0,-5.0,3.0,14.0,0.9560546875,-0.1611328125,0.19677734375,-0.412353515625,-0.4779052734375,-0.38775634765625,0.6717529296875
-1.0,-11.0,-5.0,-32.0,15.0,2.0,31.0,23.0,0.96142578125,-0.16943359375,0.1943359375,-0.4112548828125,-0.478515625,-0.38836669921875,0.671630859375
19.0,-11.0,3.0,-39.0,8.0,9.0,-27.0,-51.0,0.95849609375,-0.21142578125,0.1943359375,-0.4105224609375,-0.47900390625,-0.388671875,0.67156982421875
14.0,-41.0,39.0,14.0,-8.0,-10.0,13.0,9.0,0.95849609375,-0.21142578125,0.1943359375,-0.4105224609375,-0.47900390625,-0.388671875,0.67156982421875
-5.0,15.0,13.0,-5.0,4.0,-6.0,-31.0,-36.0,0.95947265625,-0.208984375,0.22509765625,-0.40875244140625,-0.4793701171875,-0.3885498046875,0.6724853515625
-3.0,-5.0,-10.0,8.0,13.0,6.0,-3.0,18.0,0.9609375,-0.17822265625,0.2099609375,-0.4068603515625,-0.4803466796875,-0.3880615234375,0.67315673828125
-12.0,-9.0,-10.0,-16.0,-12.0,-7.0,24.0,21.0,0.97216796875,-0.17236328125,0.20703125,-0.40582275390625,-0.48101806640625,-0.387939453125,0.67340087890625
4.0,-7.0,11.0,8.0,5.0,1.0,-46.0,-63.0,0.97216796875,-0.17236328125,0.20703125,-0.40582275390625,-0.48101806640625,-0.387939453125,0.67340087890625
-8.0,11.0,-5.0,-7.0,-2.0,-5.0,-19.0,-7.0,0.96533203125,-0.16748046875,0.21142578125,-0.40557861328125,-0.48126220703125,-0.3880615234375,0.67327880859375
25.0,-4.0,-16.0,-5.0,-3.0,6.0,28.0,53.0,0.97119140625,-0.1767578125,0.21337890625,-0.406005859375,-0.4808349609375,-0.3883056640625,0.6732177734375
33.0,-2.0,-7.0,-3.0,-7.0,-2.0,-11.0,-28.0,0.9609375,-0.197265625,0.20556640625,-0.40655517578125,-0.48004150390625,-0.38824462890625,0.6734619140625
-20.0,-6.0,5.0,-2.0,-1.0,1.0,14.0,30.0,0.9609375,-0.197265625,0.20556640625,-0.40655517578125,-0.48004150390625,-0.38824462890625,0.6734619140625
0.0,-5.0,-5.0,-3.0,2.0,0.0,5.0,8.0,0.95458984375,-0.21435546875,0.2109375,-0.40753173828125,-0.47869873046875,-0.387939453125,0.67401123046875
35.0,7.0,-4.0,4.0,0.0,-1.0,-6.0,2.0,0.955078125,-0.19775390625,0.2080078125,-0.4090576171875,-0.47686767578125,-0.38739013671875,0.67474365234375
-8.0,-8.0,4.0,-1.0,-4.0,-3.0,22.0,21.0,0.96240234375,-0.162109375,0.212890625,-0.41082763671875,-0.47503662109375,-0.38720703125,0.675048828125
-9.0,4.0,4.0,2.0,3.0,3.0,0.0,-7.0,0.96240234375,-0.162109375,0.212890625,-0.41082763671875,-0.47503662109375,-0.38720703125,0.675048828125
-12.0,-2.0,-20.0,-6.0,0.0,0.0,-1.0,-12.0,0.9638671875,-0.18408203125,0.2216796875,-0.4129638671875,-0.47283935546875,-0.38720703125,0.67523193359375
6.0,6.0,-7.0,30.0,-1.0,-3.0,-6.0,-6.0,0.95947265625,-0.19921875,0.2138671875,-0.4144287109375,-0.4713134765625,-0.386474609375,0.67584228515625
-13.0,0.0,-31.0,-9.0,0.0,-2.0,10.0,-10.0,0.95947265625,-0.19921875,0.2138671875,-0.4144287109375,-0.4713134765625,-0.386474609375,0.67584228515625
30.0,7.0,-29.0,-10.0,-6.0,1.0,-47.0,6.0,0.96826171875,-0.20361328125,0.22021484375,-0.41485595703125,-0.4705810546875,-0.38507080078125,0.6768798828125
7.0,-3.0,3.0,21.0,-4.0,-1.0,46.0,3.0,0.96826171875,-0.20361328125,0.22021484375,-0.41485595703125,-0.4705810546875,-0.38507080078125,0.6768798828125
-2.0,-5.0,-13.0,-8.0,-2.0,-1.0,-14.0,4.0,0.96484375,-0.1826171875,0.2099609375,-0.4149169921875,-0.47039794921875,-0.383544921875,0.67791748046875
-26.0,6.0,21.0,17.0,5.0,1.0,-4.0,-1.0,0.96533203125,-0.1875,0.21533203125,-0.414794921875,-0.4703369140625,-0.38214111328125,0.67877197265625
-34.0,-4.0,-14.0,-6.0,-1.0,-3.0,14.0,-6.0,0.947265625,-0.1953125,0.2421875,-0.41497802734375,-0.4700927734375,-0.38067626953125,0.6796875
28.0,-3.0,-13.0,-7.0,-3.0,0.0,0.0,5.0,0.947265625,-0.1953125,0.2421875,-0.41497802734375,-0.4700927734375,-0.38067626953125,0.6796875
-6.0,-1.0,7.0,-9.0,0.0,1.0,-4.0,0.0,0.939453125,-0.205078125,0.228515625,-0.4161376953125,-0.47021484375,-0.3795166015625,0.67950439453125
1.0,-1.0,22.0,-2.0,-3.0,-1.0,-8.0,-1.0,0.95751953125,-0.20751953125,0.20751953125,-0.41717529296875,-0.47076416015625,-0.3787841796875,0.67889404296875
-7.0,0.0,-13.0,-3.0,-1.0,-1.0,4.0,2.0,0.953125,-0.1923828125,0.1953125,-0.41790771484375,-0.471435546875,-0.37884521484375,0.677978515625
4.0,-6.0,6.0,8.0,-2.0,-5.0,-3.0,-5.0,0.953125,-0.1923828125,0.1953125,-0.41790771484375,-0.471435546875,-0.37884521484375,0.677978515625
1.0,-2.0,-12.0,-6.0,-2.0,-2.0,-3.0,-1.0,0.95556640625,-0.185546875,0.19873046875,-0.41827392578125,-0.47235107421875,-0.37921142578125,0.67694091796875
-1.0,-3.0,7.0,-2.0,-2.0,-5.0,-1.0,0.0,0.9560546875,-0.1884765625,0.18798828125,-0.4183349609375,-0.47357177734375,-0.37933349609375,0.6759033203125
-3.0,-1.0,11.0,3.0,0.0,1.0,-3.0,-2.0,0.9560546875,-0.1884765625,0.18798828125,-0.4183349609375,-0.47357177734375,-0.37933349609375,0.6759033203125
-4.0,-1.0,-1.0,-15.0,0.0,-1.0,0.0,-1.0,0.96875,-0.185546875,0.1904296875,-0.41845703125,-0.4749755859375,-0.3795166015625,0.67474365234375
1.0,0.0,-13.0,-1.0,2.0,0.0,-1.0,-1.0,0.96923828125,-0.19189453125,0.19384765625,-0.4189453125,-0.47601318359375,-0.3800048828125,0.6734619140625
-3.0,-2.0,1.0,-4.0,-4.0,-3.0,-2.0,-3.0,0.96630859375,-0.205078125,0.205078125,-0.4195556640625,-0.476806640625,-0.38037109375,0.67236328125
