time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1543517266.8514297,-1.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-0.39892578125,-0.47808837890625,-0.39251708984375,0.67694091796875,0.96435546875,-0.17138671875,0.22412109375
1543517266.8654208,-2.0,0.0,-1.0,-3.0,-1.0,1.0,-1.0,0.0,-0.39892578125,-0.47808837890625,-0.39251708984375,0.67694091796875,0.96484375,-0.1708984375,0.23193359375
1543517266.8734167,-1.0,0.0,0.0,-1.0,-3.0,-2.0,-2.0,-3.0,-0.39892578125,-0.47808837890625,-0.39251708984375,0.67694091796875,0.96484375,-0.1708984375,0.23193359375
1543517266.8814123,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-0.39892578125,-0.47808837890625,-0.39251708984375,0.677001953125,0.96533203125,-0.17138671875,0.2275390625
1543517266.8964036,0.0,-1.0,-3.0,0.0,-1.0,-1.0,-1.0,0.0,-0.39892578125,-0.47808837890625,-0.39251708984375,0.677001953125,0.96533203125,-0.17138671875,0.2275390625
1543517266.910396,-2.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,-2.0,-0.39892578125,-0.47802734375,-0.39251708984375,0.677001953125,0.9697265625,-0.1728515625,0.22412109375
1543517266.9193902,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,-0.39892578125,-0.47808837890625,-0.3924560546875,0.677001953125,0.96923828125,-0.16796875,0.224609375
1543517266.933383,1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-0.39892578125,-0.47808837890625,-0.3924560546875,0.677001953125,0.96923828125,-0.16796875,0.224609375
1543517266.9403777,-2.0,-2.0,-2.0,-2.0,-1.0,-3.0,-2.0,0.0,-0.39892578125,-0.47802734375,-0.3924560546875,0.677001953125,0.97119140625,-0.1708984375,0.23583984375
1543517266.9564083,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-0.39892578125,-0.47802734375,-0.3924560546875,0.677001953125,0.97119140625,-0.1708984375,0.23583984375
1543517266.9713602,-1.0,-1.0,0.0,-2.0,-3.0,-2.0,-1.0,1.0,-0.39892578125,-0.47802734375,-0.3924560546875,0.677001953125,0.9658203125,-0.17333984375,0.22509765625
