time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1541605800.2162828,-1.0,2.0,-4.0,1.0,1.0,0.0,0.0,-1.0,-0.2305908203125,-0.1156005859375,0.03009033203125,0.9656982421875,0.22265625,-0.4716796875,0.93994140625
1541605800.2392552,-4.0,2.0,6.0,0.0,2.0,-3.0,-1.0,2.0,-0.23065185546875,-0.11572265625,0.03021240234375,0.96563720703125,0.2236328125,-0.47265625,0.9345703125
1541605800.253251,3.0,4.0,-14.0,0.0,-3.0,1.0,-1.0,-1.0,-0.23077392578125,-0.115966796875,0.03033447265625,0.965576171875,0.2275390625,-0.4775390625,0.93701171875
1541605800.2602434,-3.0,-3.0,2.0,0.0,1.0,1.0,-2.0,-1.0,-0.23101806640625,-0.1162109375,0.030517578125,0.96551513671875,0.22314453125,-0.4814453125,0.92041015625
1541605800.276248,-2.0,-6.0,-6.0,3.0,0.0,1.0,-2.0,-2.0,-0.23101806640625,-0.1162109375,0.030517578125,0.96551513671875,0.22314453125,-0.4814453125,0.92041015625
1541605800.299231,-1.0,-3.0,-8.0,-1.0,0.0,-2.0,-1.0,-1.0,-0.23101806640625,-0.1162109375,0.030517578125,0.96551513671875,0.2275390625,-0.482421875,0.9287109375
1541605800.3132272,0.0,-1.0,-2.0,-6.0,-1.0,-2.0,-2.0,0.0,-0.23095703125,-0.1162109375,0.030517578125,0.96551513671875,0.2275390625,-0.4794921875,0.9228515625
1541605800.3202088,-1.0,4.0,-4.0,-2.0,0.0,-3.0,-2.0,0.0,-0.23095703125,-0.1162109375,0.030517578125,0.96551513671875,0.228515625,-0.47705078125,0.92431640625
1541605800.336214,-2.0,1.0,3.0,-1.0,-7.0,0.0,0.0,-1.0,-0.23095703125,-0.1162109375,0.030517578125,0.96551513671875,0.228515625,-0.47705078125,0.92431640625
1541605800.3591988,-1.0,-3.0,6.0,4.0,-1.0,-2.0,-1.0,-1.0,-0.23095703125,-0.1162109375,0.030517578125,0.96551513671875,0.22802734375,-0.47998046875,0.9326171875
1541605800.373178,-2.0,-6.0,2.0,-1.0,-3.0,1.0,0.0,0.0,-0.2310791015625,-0.11627197265625,0.03057861328125,0.9654541015625,0.22216796875,-0.47900390625,0.9248046875
1541605800.3801746,2.0,-3.0,-4.0,-1.0,-5.0,-1.0,1.0,-1.0,-0.2310791015625,-0.11627197265625,0.03057861328125,0.9654541015625,0.224609375,-0.4794921875,0.9326171875
