time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1543516834.2228985,-2.0,-4.0,-4.0,-4.0,-2.0,-4.0,-2.0,-1.0,-0.56378173828125,-0.35296630859375,-0.5009765625,0.55377197265625,0.9501953125,-0.27685546875,0.11865234375
1543516834.2359388,2.0,0.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0,-0.56378173828125,-0.35296630859375,-0.5009765625,0.55377197265625,0.9501953125,-0.279296875,0.1142578125
1543516834.2438667,-3.0,0.0,-4.0,-2.0,-1.0,0.0,0.0,1.0,-0.56378173828125,-0.35296630859375,-0.5009765625,0.55377197265625,0.9501953125,-0.279296875,0.1142578125
1543516834.2588592,1.0,-1.0,2.0,3.0,-3.0,0.0,0.0,-2.0,-0.56378173828125,-0.3529052734375,-0.5009765625,0.55377197265625,0.95166015625,-0.275390625,0.11572265625
1543516834.2658737,-4.0,4.0,2.0,3.0,1.0,-1.0,0.0,-8.0,-0.56378173828125,-0.35308837890625,-0.5008544921875,0.55377197265625,0.9560546875,-0.27197265625,0.1181640625
1543516834.2828639,7.0,3.0,-5.0,-2.0,1.0,-2.0,-1.0,-1.0,-0.56378173828125,-0.35308837890625,-0.5008544921875,0.55377197265625,0.9560546875,-0.27197265625,0.1181640625
1543516834.304835,0.0,-4.0,5.0,1.0,-2.0,1.0,-1.0,-1.0,-0.56390380859375,-0.35321044921875,-0.50079345703125,0.55364990234375,0.95703125,-0.275390625,0.1220703125
1543516834.3188772,-5.0,-6.0,4.0,-2.0,-4.0,-7.0,0.0,-1.0,-0.56402587890625,-0.3533935546875,-0.5006103515625,0.55352783203125,0.95556640625,-0.27490234375,0.1142578125
1543516834.32582,-1.0,-6.0,1.0,-1.0,-2.0,1.0,-1.0,-1.0,-0.56402587890625,-0.353515625,-0.50054931640625,0.55352783203125,0.95849609375,-0.27099609375,0.11767578125
1543516834.3418148,5.0,-2.0,-1.0,-6.0,0.0,-2.0,-1.0,-2.0,-0.56402587890625,-0.353515625,-0.50054931640625,0.55352783203125,0.95849609375,-0.27099609375,0.11767578125
1543516834.36482,-2.0,1.0,-5.0,-1.0,0.0,1.0,0.0,2.0,-0.56402587890625,-0.35369873046875,-0.50042724609375,0.55352783203125,0.9560546875,-0.27099609375,0.12060546875
1543516834.3788445,0.0,-2.0,6.0,4.0,-1.0,1.0,-1.0,-1.0,-0.56396484375,-0.35369873046875,-0.5003662109375,0.5535888671875,0.95361328125,-0.26953125,0.13037109375
1543516834.3867846,1.0,-1.0,2.0,-34.0,-6.0,-3.0,-13.0,-5.0,-0.56396484375,-0.35369873046875,-0.5003662109375,0.55364990234375,0.95458984375,-0.2783203125,0.1171875
1543516834.4027772,-3.0,-4.0,-3.0,20.0,-2.0,-2.0,-5.0,-1.0,-0.56396484375,-0.35369873046875,-0.5003662109375,0.55364990234375,0.95458984375,-0.2783203125,0.1171875
1543516834.4247642,-5.0,0.0,5.0,-9.0,-5.0,-3.0,2.0,4.0,-0.56396484375,-0.35369873046875,-0.5003662109375,0.55364990234375,0.953125,-0.27490234375,0.11669921875
1543516834.4388096,-3.0,-4.0,13.0,-3.0,-2.0,-4.0,-4.0,-3.0,-0.56396484375,-0.35369873046875,-0.5003662109375,0.55364990234375,0.95361328125,-0.27294921875,0.119140625
1543516834.4467528,-1.0,-4.0,8.0,17.0,-5.0,-3.0,12.0,2.0,-0.56365966796875,-0.353759765625,-0.50042724609375,0.5538330078125,0.9619140625,-0.2666015625,0.130859375
1543516834.4627419,-8.0,0.0,-9.0,13.0,2.0,-5.0,-9.0,-8.0,-0.56365966796875,-0.353759765625,-0.50042724609375,0.5538330078125,0.9619140625,-0.2666015625,0.130859375
1543516834.4847686,8.0,0.0,11.0,-23.0,-4.0,0.0,4.0,-15.0,-0.56365966796875,-0.35369873046875,-0.50048828125,0.55389404296875,0.962890625,-0.2783203125,0.134765625
1543516834.4987738,-73.0,-8.0,-16.0,31.0,-7.0,-16.0,-15.0,-1.0,-0.56365966796875,-0.3533935546875,-0.50067138671875,0.5538330078125,0.962890625,-0.29638671875,0.123046875
1543516834.5057313,6.0,1.0,15.0,3.0,3.0,3.0,-5.0,10.0,-0.56353759765625,-0.35308837890625,-0.50115966796875,0.55377197265625,0.95751953125,-0.29443359375,0.10791015625
1543516834.5297213,1.0,-4.0,-9.0,-12.0,-3.0,-6.0,-3.0,-6.0,-0.56353759765625,-0.35308837890625,-0.50115966796875,0.55377197265625,0.95751953125,-0.29443359375,0.10791015625
1543516834.5447617,22.0,4.0,4.0,-16.0,1.0,3.0,7.0,9.0,-0.56195068359375,-0.35443115234375,-0.50079345703125,0.55487060546875,0.939453125,-0.263671875,0.12353515625
1543516834.558691,27.0,-2.0,14.0,-3.0,2.0,2.0,3.0,6.0,-0.56103515625,-0.355224609375,-0.5003662109375,0.5556640625,0.951171875,-0.2490234375,0.140625
1543516834.565682,12.0,4.0,-26.0,-7.0,1.0,2.0,4.0,-5.0,-0.56060791015625,-0.35504150390625,-0.5006103515625,0.55596923828125,0.96533203125,-0.27587890625,0.1455078125
1543516834.5826728,-7.0,-2.0,13.0,-4.0,2.0,3.0,2.0,3.0,-0.56060791015625,-0.35504150390625,-0.5006103515625,0.55596923828125,0.96533203125,-0.27587890625,0.1455078125
1543516834.604719,16.0,3.0,11.0,49.0,4.0,5.0,0.0,3.0,-0.5595703125,-0.35504150390625,-0.50115966796875,0.5565185546875,0.96533203125,-0.2734375,0.1533203125
1543516834.6186519,9.0,3.0,9.0,-12.0,-4.0,6.0,1.0,0.0,-0.55902099609375,-0.355224609375,-0.50152587890625,0.55657958984375,0.953125,-0.2568359375,0.12744140625
1543516834.6266472,-34.0,0.0,13.0,-2.0,2.0,1.0,5.0,-1.0,-0.558837890625,-0.3553466796875,-0.50152587890625,0.55670166015625,0.953125,-0.26416015625,0.1025390625
1543516834.6426377,-11.0,-1.0,-3.0,-1.0,-3.0,-3.0,-2.0,1.0,-0.558837890625,-0.3553466796875,-0.50152587890625,0.55670166015625,0.953125,-0.26416015625,0.1025390625
1543516834.6646802,1.0,-2.0,-11.0,-25.0,-2.0,0.0,1.0,-1.0,-0.55841064453125,-0.35528564453125,-0.50140380859375,0.55731201171875,0.9580078125,-0.27880859375,0.11962890625
1543516834.6806192,17.0,6.0,-25.0,10.0,-6.0,-4.0,-3.0,2.0,-0.55792236328125,-0.3553466796875,-0.50128173828125,0.55792236328125,0.95068359375,-0.26416015625,0.1328125
1543516834.6876216,8.0,0.0,-1.0,-21.0,-1.0,4.0,9.0,0.0,-0.55731201171875,-0.35516357421875,-0.5013427734375,0.5584716796875,0.96435546875,-0.27978515625,0.15185546875
1543516834.6936088,2.0,0.0,3.0,28.0,3.0,0.0,1.0,3.0,-0.55731201171875,-0.35516357421875,-0.5013427734375,0.5584716796875,0.96435546875,-0.27978515625,0.15185546875
1543516834.7026048,-13.0,4.0,-16.0,-32.0,-1.0,0.0,-4.0,-5.0,-0.55731201171875,-0.35516357421875,-0.5013427734375,0.5584716796875,0.96435546875,-0.27978515625,0.15185546875
1543516834.7245948,16.0,-5.0,0.0,1.0,-5.0,-3.0,-1.0,4.0,-0.556640625,-0.3553466796875,-0.50140380859375,0.55908203125,0.955078125,-0.27197265625,0.14111328125
1543516834.738583,-2.0,-2.0,-9.0,0.0,-2.0,1.0,1.0,-3.0,-0.55621337890625,-0.3555908203125,-0.5010986328125,0.55963134765625,0.94921875,-0.25634765625,0.12841796875
1543516834.7465801,-11.0,0.0,13.0,1.0,-7.0,-6.0,-1.0,6.0,-0.55572509765625,-0.355712890625,-0.50079345703125,0.56024169921875,0.95263671875,-0.26904296875,0.12841796875
