time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1543517282.7361953,-2.0,1.0,-8.0,-3.0,-3.0,-3.0,0.0,-3.0,-0.06683349609375,0.0076904296875,-0.4471435546875,0.89190673828125,0.04833984375,-0.12939453125,1.05517578125
1543517282.7431905,-1.0,-3.0,7.0,-4.0,0.0,-2.0,-3.0,0.0,-0.06683349609375,0.0076904296875,-0.4471435546875,0.89190673828125,0.04150390625,-0.13134765625,1.05517578125
1543517282.7591844,-2.0,-1.0,0.0,-1.0,1.0,2.0,0.0,0.0,-0.06683349609375,0.0076904296875,-0.4471435546875,0.89190673828125,0.04150390625,-0.13134765625,1.05517578125
1543517282.7732298,1.0,-2.0,-2.0,-4.0,-2.0,-1.0,-1.0,-1.0,-0.06683349609375,0.007568359375,-0.44708251953125,0.89190673828125,0.04541015625,-0.138671875,1.0595703125
1543517282.7881677,-1.0,-1.0,6.0,-3.0,-2.0,-2.0,0.0,-1.0,-0.06683349609375,0.00726318359375,-0.4471435546875,0.89190673828125,0.04833984375,-0.13623046875,1.056640625
1543517282.79616,0.0,-2.0,1.0,2.0,-2.0,-4.0,0.0,-1.0,-0.06683349609375,0.00726318359375,-0.4471435546875,0.89190673828125,0.04833984375,-0.13623046875,1.056640625
1543517282.8031561,-2.0,0.0,-4.0,0.0,-2.0,-2.0,-1.0,0.0,-0.06689453125,0.00689697265625,-0.447265625,0.891845703125,0.05078125,-0.14013671875,1.06103515625
1543517282.8191478,-1.0,-2.0,3.0,-2.0,-1.0,-1.0,-1.0,-2.0,-0.06689453125,0.00689697265625,-0.447265625,0.891845703125,0.05078125,-0.14013671875,1.06103515625
1543517282.833212,1.0,0.0,-18.0,-1.0,1.0,-1.0,-1.0,-2.0,-0.0670166015625,0.0064697265625,-0.44744873046875,0.8917236328125,0.05419921875,-0.1376953125,1.06201171875
1543517282.8401344,1.0,-5.0,3.0,-3.0,-1.0,0.0,-2.0,-1.0,-0.0673828125,0.0062255859375,-0.4476318359375,0.89166259765625,0.05419921875,-0.13818359375,1.0595703125
1543517282.8561263,-3.0,2.0,15.0,-1.0,0.0,0.0,-1.0,0.0,-0.0673828125,0.0062255859375,-0.4476318359375,0.89166259765625,0.05419921875,-0.13818359375,1.0595703125
1543517282.8631217,1.0,7.0,-1.0,-4.0,-1.0,-2.0,-2.0,-1.0,-0.06793212890625,0.0059814453125,-0.44769287109375,0.89154052734375,0.060546875,-0.142578125,1.06298828125
1543517282.879113,0.0,-5.0,-3.0,2.0,0.0,0.0,-1.0,-2.0,-0.06793212890625,0.0059814453125,-0.44769287109375,0.89154052734375,0.060546875,-0.142578125,1.06298828125
1543517282.8931623,1.0,2.0,6.0,-2.0,-1.0,-1.0,-1.0,0.0,-0.06842041015625,0.00592041015625,-0.44775390625,0.89154052734375,0.05859375,-0.14306640625,1.06640625
1543517282.900101,-2.0,-3.0,6.0,0.0,1.0,-1.0,-2.0,-2.0,-0.06890869140625,0.00592041015625,-0.4476318359375,0.89154052734375,0.0595703125,-0.1455078125,1.06884765625
1543517282.9160936,-1.0,-8.0,-1.0,0.0,-2.0,-2.0,-1.0,-2.0,-0.06890869140625,0.00592041015625,-0.4476318359375,0.89154052734375,0.0595703125,-0.1455078125,1.06884765625
1543517282.9231067,-3.0,-10.0,5.0,-4.0,-3.0,-1.0,-2.0,-1.0,-0.06927490234375,0.0059814453125,-0.44744873046875,0.8916015625,0.06005859375,-0.1533203125,1.06787109375
1543517282.9390783,-1.0,-1.0,-3.0,1.0,1.0,-1.0,-1.0,1.0,-0.06927490234375,0.0059814453125,-0.44744873046875,0.8916015625,0.06005859375,-0.1533203125,1.06787109375
1543517282.9531105,1.0,0.0,-2.0,-3.0,-2.0,-1.0,-4.0,-2.0,-0.06939697265625,0.00592041015625,-0.4471435546875,0.8917236328125,0.06103515625,-0.15673828125,1.07080078125
1543517282.9600663,14.0,3.0,29.0,4.0,3.0,1.0,1.0,-3.0,-0.069091796875,0.00567626953125,-0.44677734375,0.89190673828125,0.06103515625,-0.15771484375,1.06005859375
1543517282.9760568,-6.0,8.0,0.0,-3.0,-2.0,-2.0,0.0,-4.0,-0.069091796875,0.00567626953125,-0.44677734375,0.89190673828125,0.06103515625,-0.15771484375,1.06005859375
1543517282.9840536,9.0,10.0,18.0,9.0,3.0,1.0,1.0,0.0,-0.06817626953125,0.0052490234375,-0.44647216796875,0.89215087890625,0.05517578125,-0.14990234375,1.0634765625
1543517282.999046,-3.0,-9.0,-28.0,-7.0,-3.0,-1.0,-6.0,9.0,-0.06817626953125,0.0052490234375,-0.44647216796875,0.89215087890625,0.05517578125,-0.14990234375,1.0634765625
1543517283.0130758,60.0,-7.0,15.0,1.0,-3.0,-2.0,-4.0,-6.0,-0.06744384765625,0.00482177734375,-0.44598388671875,0.8924560546875,0.068359375,-0.1455078125,1.0517578125
1543517283.020032,-1.0,-8.0,-10.0,-2.0,-3.0,0.0,1.0,-12.0,-0.06634521484375,0.00445556640625,-0.44549560546875,0.892822265625,0.0693359375,-0.1201171875,1.0703125
1543517283.036023,-3.0,0.0,2.0,1.0,2.0,-2.0,0.0,0.0,-0.06634521484375,0.00445556640625,-0.44549560546875,0.892822265625,0.0693359375,-0.1201171875,1.0703125
1543517283.04302,-3.0,-2.0,9.0,2.0,0.0,-2.0,0.0,-3.0,-0.06597900390625,0.004638671875,-0.44464111328125,0.89324951171875,0.06494140625,-0.11181640625,1.0693359375
1543517283.0590096,-16.0,3.0,0.0,2.0,0.0,1.0,2.0,-2.0,-0.06597900390625,0.004638671875,-0.44464111328125,0.89324951171875,0.06494140625,-0.11181640625,1.0693359375
1543517283.0730581,-13.0,-4.0,0.0,0.0,-1.0,0.0,-1.0,-3.0,-0.06610107421875,0.00494384765625,-0.44366455078125,0.89373779296875,0.05615234375,-0.13330078125,1.0654296875
1543517283.0799973,-3.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.06610107421875,0.00506591796875,-0.44281005859375,0.8941650390625,0.05810546875,-0.14208984375,1.0634765625
1543517283.0959885,-11.0,2.0,2.0,1.0,0.0,-1.0,2.0,0.0,-0.06610107421875,0.00506591796875,-0.44281005859375,0.8941650390625,0.05810546875,-0.14208984375,1.0634765625
1543517283.1029847,2.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,3.0,-0.0654296875,0.0047607421875,-0.44232177734375,0.8944091796875,0.05419921875,-0.1396484375,1.06884765625
1543517283.1189837,-22.0,-3.0,-1.0,-1.0,0.0,-3.0,0.0,-14.0,-0.0654296875,0.0047607421875,-0.44232177734375,0.8944091796875,0.05419921875,-0.1396484375,1.06884765625
1543517283.1330206,5.0,4.0,3.0,-3.0,-4.0,-4.0,-6.0,-4.0,-0.064208984375,0.0040283203125,-0.442138671875,0.8946533203125,0.05712890625,-0.11669921875,1.05712890625
1543517283.1399817,-3.0,-4.0,4.0,0.0,0.0,-2.0,-5.0,-12.0,-0.063232421875,0.00323486328125,-0.4420166015625,0.89471435546875,0.0576171875,-0.10595703125,1.05810546875
1543517283.1559544,0.0,8.0,-9.0,-1.0,-1.0,0.0,0.0,2.0,-0.063232421875,0.00323486328125,-0.4420166015625,0.89471435546875,0.0576171875,-0.10595703125,1.05810546875
1543517283.1629498,29.0,1.0,-15.0,-4.0,-2.0,-2.0,-15.0,-3.0,-0.06280517578125,0.00262451171875,-0.44195556640625,0.89483642578125,0.06201171875,-0.11474609375,1.05859375
1543517283.1789477,-47.0,-14.0,-8.0,-1.0,1.0,-1.0,3.0,-6.0,-0.06280517578125,0.00262451171875,-0.44195556640625,0.89483642578125,0.06201171875,-0.11474609375,1.05859375
1543517283.192935,15.0,3.0,3.0,3.0,0.0,-1.0,-37.0,-23.0,-0.06243896484375,0.0023193359375,-0.44171142578125,0.89495849609375,0.06201171875,-0.11962890625,1.0517578125
1543517283.200929,-34.0,-3.0,-3.0,1.0,0.0,-2.0,16.0,3.0,-0.06243896484375,0.0023193359375,-0.44171142578125,0.89495849609375,0.06201171875,-0.11962890625,1.0517578125
1543517283.2159197,0.0,-3.0,6.0,-4.0,-2.0,0.0,-6.0,0.0,-0.06207275390625,0.0023193359375,-0.4415283203125,0.89508056640625,0.05126953125,-0.119140625,1.06640625
1543517283.2229156,-7.0,-2.0,-5.0,1.0,-2.0,-1.0,4.0,-5.0,-0.06231689453125,0.00244140625,-0.44146728515625,0.89508056640625,0.05419921875,-0.115234375,1.06591796875
