emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,acc_1,acc_2,acc_3,ori_1,ori_2,ori_3,ori_4
-26.0,24.0,-4.0,60.0,-10.0,-11.0,-12.0,-16.0,0.9599609375,-0.2041015625,0.2451171875,-0.4012451171875,-0.49969482421875,-0.35455322265625,0.680908203125
-31.0,-52.0,6.0,-22.0,-16.0,0.0,-33.0,-32.0,1.037109375,0.02783203125,0.328125,-0.3922119140625,-0.50384521484375,-0.35662841796875,0.6820068359375
71.0,-60.0,17.0,-8.0,15.0,3.0,-54.0,121.0,1.037109375,0.02783203125,0.328125,-0.3922119140625,-0.50384521484375,-0.35662841796875,0.6820068359375
99.0,87.0,6.0,-78.0,-14.0,-19.0,-11.0,-20.0,1.064453125,-0.1259765625,0.3369140625,-0.38543701171875,-0.50372314453125,-0.35943603515625,0.68450927734375
-59.0,97.0,73.0,50.0,29.0,-17.0,-70.0,-52.0,0.89794921875,-0.18359375,0.15087890625,-0.384033203125,-0.5037841796875,-0.3594970703125,0.68524169921875
104.0,46.0,-23.0,-35.0,-50.0,17.0,83.0,85.0,0.990234375,-0.306640625,0.181640625,-0.385986328125,-0.501708984375,-0.35931396484375,0.68572998046875
14.0,106.0,-8.0,14.0,-7.0,16.0,-54.0,-91.0,0.990234375,-0.306640625,0.181640625,-0.385986328125,-0.501708984375,-0.35931396484375,0.68572998046875
-11.0,106.0,-18.0,-16.0,-20.0,-27.0,3.0,28.0,0.97802734375,-0.072265625,0.17724609375,-0.37713623046875,-0.505126953125,-0.357421875,0.6890869140625
14.0,-80.0,-77.0,-15.0,32.0,5.0,-18.0,-53.0,0.97802734375,-0.072265625,0.17724609375,-0.37713623046875,-0.505126953125,-0.357421875,0.6890869140625
-23.0,-128.0,92.0,29.0,-38.0,-6.0,-57.0,-73.0,0.943359375,-0.095703125,0.1982421875,-0.37652587890625,-0.50469970703125,-0.36041259765625,0.688232421875
32.0,109.0,12.0,20.0,38.0,-10.0,-21.0,-52.0,0.943359375,-0.095703125,0.1982421875,-0.37652587890625,-0.50469970703125,-0.36041259765625,0.688232421875
-81.0,-13.0,16.0,50.0,10.0,25.0,8.0,127.0,0.9306640625,-0.1650390625,0.177734375,-0.3773193359375,-0.50445556640625,-0.36273193359375,0.686767578125
-49.0,52.0,-7.0,92.0,24.0,14.0,-82.0,-114.0,0.9638671875,-0.16455078125,0.1630859375,-0.3770751953125,-0.50567626953125,-0.36376953125,0.6854248046875
95.0,-87.0,-70.0,-75.0,10.0,19.0,104.0,90.0,0.9638671875,-0.16455078125,0.1630859375,-0.3770751953125,-0.50567626953125,-0.36376953125,0.6854248046875
-9.0,32.0,28.0,25.0,106.0,61.0,97.0,92.0,0.9775390625,-0.10302734375,0.17822265625,-0.37542724609375,-0.50750732421875,-0.3643798828125,0.68463134765625
-7.0,-44.0,62.0,27.0,-63.0,-9.0,19.0,124.0,0.9775390625,-0.10302734375,0.17822265625,-0.37542724609375,-0.50750732421875,-0.3643798828125,0.68463134765625
-128.0,58.0,29.0,-40.0,30.0,-40.0,-27.0,-102.0,0.984375,-0.140625,0.1455078125,-0.37518310546875,-0.5089111328125,-0.36444091796875,0.6837158203125
104.0,127.0,50.0,18.0,9.0,-7.0,-84.0,-20.0,0.98095703125,-0.15966796875,0.16650390625,-0.3753662109375,-0.5091552734375,-0.364501953125,0.68341064453125
-97.0,-41.0,-15.0,-2.0,-47.0,-23.0,-47.0,-26.0,0.98095703125,-0.15966796875,0.16650390625,-0.3753662109375,-0.5091552734375,-0.364501953125,0.68341064453125
-72.0,56.0,-22.0,-16.0,-27.0,-49.0,10.0,99.0,0.970703125,-0.16015625,0.19873046875,-0.3756103515625,-0.50927734375,-0.36456298828125,0.68316650390625
34.0,86.0,-9.0,-32.0,-49.0,-12.0,2.0,-1.0,0.970703125,-0.16015625,0.19873046875,-0.3756103515625,-0.50927734375,-0.36456298828125,0.68316650390625
17.0,59.0,43.0,17.0,19.0,11.0,44.0,-74.0,0.9814453125,-0.1494140625,0.18603515625,-0.3758544921875,-0.5098876953125,-0.36480712890625,0.68243408203125
-57.0,32.0,50.0,-4.0,-33.0,18.0,43.0,67.0,0.974609375,-0.13720703125,0.216796875,-0.3760986328125,-0.509765625,-0.365478515625,0.6820068359375
11.0,-32.0,99.0,44.0,15.0,-32.0,-75.0,-32.0,0.974609375,-0.13720703125,0.216796875,-0.3760986328125,-0.509765625,-0.365478515625,0.6820068359375
-22.0,15.0,68.0,-35.0,3.0,-4.0,-85.0,-107.0,0.98291015625,-0.158203125,0.23291015625,-0.376953125,-0.50872802734375,-0.36651611328125,0.6817626953125
24.0,73.0,-67.0,70.0,1.0,48.0,106.0,81.0,0.98291015625,-0.158203125,0.23291015625,-0.376953125,-0.50872802734375,-0.36651611328125,0.6817626953125
-42.0,-15.0,-54.0,82.0,1.0,-30.0,-99.0,-79.0,0.96484375,-0.18310546875,0.23681640625,-0.37713623046875,-0.50799560546875,-0.36688232421875,0.6820068359375
-103.0,39.0,-68.0,30.0,3.0,43.0,108.0,63.0,0.97021484375,-0.1640625,0.2109375,-0.37701416015625,-0.50799560546875,-0.36663818359375,0.68218994140625
-49.0,-71.0,2.0,-27.0,-35.0,-30.0,127.0,-1.0,0.9912109375,-0.1640625,0.212890625,-0.3770751953125,-0.5079345703125,-0.36663818359375,0.6822509765625
31.0,32.0,125.0,-43.0,17.0,-42.0,-103.0,-100.0,0.9912109375,-0.1640625,0.212890625,-0.3770751953125,-0.5079345703125,-0.36663818359375,0.6822509765625
1.0,-41.0,8.0,27.0,20.0,36.0,50.0,93.0,0.97119140625,-0.18212890625,0.22900390625,-0.37835693359375,-0.50653076171875,-0.36676025390625,0.6824951171875
6.0,-61.0,-8.0,8.0,-12.0,19.0,-25.0,-47.0,0.97021484375,-0.19189453125,0.24755859375,-0.378662109375,-0.5048828125,-0.36639404296875,0.6837158203125
6.0,-61.0,-8.0,8.0,-12.0,19.0,-25.0,-47.0,0.97021484375,-0.19189453125,0.24755859375,-0.378662109375,-0.5048828125,-0.36639404296875,0.6837158203125
6.0,127.0,-8.0,-22.0,5.0,23.0,68.0,77.0,0.96630859375,-0.17724609375,0.23046875,-0.3780517578125,-0.50439453125,-0.365966796875,0.6846923828125
42.0,31.0,-53.0,-28.0,-6.0,-23.0,-57.0,-12.0,0.96630859375,-0.17724609375,0.23046875,-0.3780517578125,-0.50439453125,-0.365966796875,0.6846923828125
73.0,41.0,72.0,-15.0,-44.0,-22.0,-89.0,-76.0,0.95849609375,-0.14990234375,0.23876953125,-0.376953125,-0.504150390625,-0.36553955078125,0.6856689453125
-57.0,89.0,17.0,25.0,18.0,-8.0,75.0,52.0,0.9658203125,-0.15869140625,0.228515625,-0.37664794921875,-0.50360107421875,-0.36541748046875,0.686279296875
61.0,23.0,-20.0,-13.0,9.0,26.0,-87.0,-57.0,0.9658203125,-0.15869140625,0.228515625,-0.37664794921875,-0.50360107421875,-0.36541748046875,0.686279296875
29.0,-38.0,-49.0,-54.0,-52.0,-28.0,-61.0,-83.0,0.9658203125,-0.1611328125,0.25634765625,-0.37591552734375,-0.50274658203125,-0.36517333984375,0.68743896484375
-60.0,-7.0,32.0,32.0,21.0,14.0,43.0,127.0,0.9658203125,-0.1611328125,0.25634765625,-0.37591552734375,-0.50274658203125,-0.36517333984375,0.68743896484375
-52.0,37.0,-38.0,-37.0,-32.0,9.0,-54.0,-81.0,0.9599609375,-0.15673828125,0.21875,-0.3756103515625,-0.50201416015625,-0.36474609375,0.68841552734375
-35.0,0.0,-113.0,-20.0,1.0,-21.0,-128.0,-128.0,0.96630859375,-0.1767578125,0.20263671875,-0.3748779296875,-0.50189208984375,-0.36407470703125,0.689208984375
67.0,21.0,21.0,30.0,-9.0,5.0,36.0,64.0,0.96630859375,-0.1767578125,0.20263671875,-0.3748779296875,-0.50189208984375,-0.36407470703125,0.689208984375
47.0,-21.0,-21.0,-23.0,11.0,12.0,76.0,58.0,0.9599609375,-0.162109375,0.19287109375,-0.3743896484375,-0.501953125,-0.363525390625,0.68975830078125
-15.0,8.0,-22.0,-32.0,-8.0,-21.0,-22.0,27.0,0.9599609375,-0.162109375,0.19287109375,-0.3743896484375,-0.501953125,-0.363525390625,0.68975830078125
45.0,-22.0,-59.0,38.0,-9.0,-7.0,28.0,99.0,0.97314453125,-0.1298828125,0.1826171875,-0.37359619140625,-0.5023193359375,-0.36309814453125,0.69012451171875
66.0,24.0,104.0,64.0,-10.0,5.0,4.0,60.0,0.966796875,-0.140625,0.205078125,-0.37384033203125,-0.501953125,-0.3631591796875,0.69024658203125
-121.0,-58.0,0.0,-92.0,1.0,-11.0,-38.0,-99.0,0.966796875,-0.140625,0.205078125,-0.37384033203125,-0.501953125,-0.3631591796875,0.69024658203125
-44.0,-6.0,-128.0,5.0,11.0,5.0,-26.0,-57.0,0.97900390625,-0.162109375,0.19873046875,-0.3753662109375,-0.50018310546875,-0.36328125,0.690673828125
102.0,-3.0,41.0,-22.0,-16.0,8.0,-7.0,86.0,0.97900390625,-0.162109375,0.19873046875,-0.3753662109375,-0.50018310546875,-0.36328125,0.690673828125
-21.0,-1.0,21.0,63.0,18.0,3.0,-73.0,-63.0,0.99072265625,-0.19970703125,0.228515625,-0.37933349609375,-0.49566650390625,-0.36419677734375,0.69122314453125
-22.0,-12.0,-19.0,-39.0,-10.0,-1.0,10.0,-56.0,0.99072265625,-0.19970703125,0.228515625,-0.37933349609375,-0.49566650390625,-0.36419677734375,0.69122314453125
-48.0,-8.0,43.0,70.0,2.0,-4.0,18.0,1.0,0.953125,-0.14599609375,0.2294921875,-0.3809814453125,-0.4927978515625,-0.3642578125,0.6923828125
-21.0,6.0,41.0,10.0,7.0,12.0,64.0,51.0,0.953125,-0.14599609375,0.2294921875,-0.3809814453125,-0.4927978515625,-0.3642578125,0.6923828125
31.0,-11.0,-20.0,-87.0,-7.0,3.0,20.0,19.0,0.951171875,-0.12451171875,0.21875,-0.38104248046875,-0.4915771484375,-0.36383056640625,0.69342041015625
7.0,3.0,31.0,29.0,4.0,4.0,29.0,0.0,0.951171875,-0.12451171875,0.21875,-0.38104248046875,-0.4915771484375,-0.36383056640625,0.69342041015625
-19.0,-5.0,30.0,22.0,0.0,-5.0,20.0,9.0,1.01953125,-0.06298828125,0.26904296875,-0.37908935546875,-0.49029541015625,-0.3634033203125,0.69561767578125
29.0,-8.0,5.0,25.0,3.0,2.0,3.0,15.0,0.8798828125,-0.17578125,0.19482421875,-0.383544921875,-0.48712158203125,-0.36383056640625,0.6951904296875
3.0,7.0,-34.0,-36.0,-4.0,0.0,15.0,-16.0,0.8798828125,-0.17578125,0.19482421875,-0.383544921875,-0.48712158203125,-0.36383056640625,0.6951904296875
0.0,-11.0,-81.0,-31.0,-5.0,-3.0,2.0,-1.0,0.943359375,-0.17041015625,0.1826171875,-0.38885498046875,-0.48504638671875,-0.3646240234375,0.6932373046875
9.0,8.0,41.0,75.0,9.0,-1.0,5.0,-7.0,0.943359375,-0.17041015625,0.1826171875,-0.38885498046875,-0.48504638671875,-0.3646240234375,0.6932373046875
6.0,1.0,-8.0,14.0,4.0,5.0,11.0,9.0,0.9765625,-0.22216796875,0.171875,-0.39288330078125,-0.484130859375,-0.3638916015625,0.6920166015625
-2.0,-3.0,25.0,31.0,2.0,3.0,6.0,26.0,0.92138671875,-0.2275390625,0.1650390625,-0.3953857421875,-0.484375,-0.36212158203125,0.69134521484375
17.0,-6.0,-19.0,-6.0,-4.0,-10.0,-5.0,-2.0,0.92138671875,-0.2275390625,0.1650390625,-0.3953857421875,-0.484375,-0.36212158203125,0.69134521484375
9.0,1.0,-17.0,1.0,-1.0,0.0,-10.0,-9.0,0.9326171875,-0.2333984375,0.2021484375,-0.39697265625,-0.4852294921875,-0.3599853515625,0.69097900390625
5.0,-3.0,-29.0,-16.0,-4.0,1.0,11.0,6.0,0.9326171875,-0.2333984375,0.2021484375,-0.39697265625,-0.4852294921875,-0.3599853515625,0.69097900390625
-10.0,0.0,-6.0,1.0,0.0,2.0,5.0,-3.0,0.95947265625,-0.1904296875,0.21826171875,-0.3975830078125,-0.48687744140625,-0.35797119140625,0.69049072265625
1.0,-1.0,-32.0,-2.0,2.0,-3.0,-12.0,-7.0,0.97900390625,-0.1796875,0.24169921875,-0.3978271484375,-0.48809814453125,-0.35699462890625,0.69000244140625
-15.0,-5.0,-50.0,-1.0,-3.0,-3.0,0.0,1.0,0.97900390625,-0.1796875,0.24169921875,-0.3978271484375,-0.48809814453125,-0.35699462890625,0.69000244140625
0.0,-2.0,18.0,-19.0,-2.0,0.0,0.0,-12.0,0.97412109375,-0.18017578125,0.2421875,-0.39837646484375,-0.48870849609375,-0.35675048828125,0.68939208984375
