time,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3
1543517453.162385,-2.0,1.0,1.0,-1.0,2.0,1.0,0.0,-1.0,-0.4793701171875,0.01446533203125,0.0054931640625,0.87744140625,-0.037109375,-0.888671875,0.568359375
1543517453.1693249,0.0,-1.0,-2.0,-11.0,3.0,1.0,2.0,1.0,-0.47943115234375,0.014892578125,0.00518798828125,0.87744140625,-0.0390625,-0.8837890625,0.57421875
1543517453.1773214,-1.0,-2.0,-1.0,2.0,-3.0,-3.0,-2.0,-3.0,-0.47943115234375,0.014892578125,0.00518798828125,0.87744140625,-0.0390625,-0.8837890625,0.57421875
1543517453.1853154,-1.0,-2.0,-4.0,-19.0,2.0,1.0,-6.0,4.0,-0.47943115234375,0.014892578125,0.00518798828125,0.87744140625,-0.0390625,-0.8837890625,0.57421875
1543517453.200308,1.0,1.0,-2.0,2.0,-2.0,0.0,-5.0,-5.0,-0.4794921875,0.01544189453125,0.00494384765625,0.87738037109375,-0.044921875,-0.8896484375,0.56884765625
1543517453.2073033,-2.0,1.0,2.0,13.0,-1.0,-3.0,-8.0,-2.0,-0.479736328125,0.0159912109375,0.00482177734375,0.87725830078125,-0.052734375,-0.9033203125,0.564453125
1543517453.2223482,4.0,0.0,0.0,7.0,-2.0,-2.0,-2.0,5.0,-0.479736328125,0.0159912109375,0.00482177734375,0.87725830078125,-0.052734375,-0.9033203125,0.564453125
1543517453.2302935,-14.0,-2.0,1.0,2.0,-6.0,-2.0,-8.0,-3.0,-0.4798583984375,0.016357421875,0.00469970703125,0.87713623046875,-0.05078125,-0.8955078125,0.55322265625
1543517453.2372959,15.0,-2.0,-2.0,-1.0,8.0,5.0,5.0,-1.0,-0.4798583984375,0.016357421875,0.00469970703125,0.87713623046875,-0.05078125,-0.8955078125,0.55322265625
1543517453.245281,9.0,-3.0,0.0,20.0,0.0,2.0,9.0,2.0,-0.4798583984375,0.016357421875,0.00469970703125,0.87713623046875,-0.05078125,-0.8955078125,0.55322265625
1543517453.2602732,-4.0,4.0,2.0,-79.0,-18.0,-24.0,-26.0,-5.0,-0.4798583984375,0.01641845703125,0.00469970703125,0.87713623046875,-0.0478515625,-0.89208984375,0.5673828125
1543517453.2672691,-8.0,0.0,15.0,-10.0,-5.0,-6.0,-2.0,-5.0,-0.48052978515625,0.0166015625,0.0045166015625,0.87677001953125,-0.04296875,-0.8994140625,0.5537109375
1543517453.2823153,-10.0,-6.0,-12.0,17.0,2.0,-3.0,-33.0,-7.0,-0.48052978515625,0.0166015625,0.0045166015625,0.87677001953125,-0.04296875,-0.8994140625,0.5537109375
1543517453.289256,18.0,-8.0,-42.0,-36.0,-4.0,1.0,0.0,8.0,-0.48187255859375,0.0169677734375,0.00408935546875,0.87603759765625,-0.0283203125,-0.9130859375,0.568359375
1543517453.2972524,-19.0,7.0,41.0,103.0,8.0,-4.0,-8.0,-14.0,-0.48187255859375,0.0169677734375,0.00408935546875,0.87603759765625,-0.0283203125,-0.9130859375,0.568359375
1543517453.3052473,11.0,-4.0,-7.0,-23.0,10.0,25.0,-21.0,8.0,-0.48187255859375,0.0169677734375,0.00408935546875,0.87603759765625,-0.0283203125,-0.9130859375,0.568359375
1543517453.320241,-2.0,-6.0,-23.0,-9.0,4.0,7.0,18.0,1.0,-0.48480224609375,0.016845703125,0.003173828125,0.87445068359375,-0.01611328125,-0.92578125,0.54931640625
