emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,acc_1,acc_2,acc_3,ori_1,ori_2,ori_3,ori_4
-14.0,-54.0,-37.0,11.0,-8.0,4.0,51.0,18.0,0.97998046875,-0.1083984375,0.17822265625,-0.38690185546875,-0.505859375,-0.3819580078125,0.66973876953125
-32.0,-3.0,34.0,-29.0,-25.0,-15.0,77.0,120.0,0.97998046875,-0.1083984375,0.17822265625,-0.38690185546875,-0.505859375,-0.3819580078125,0.66973876953125
-35.0,68.0,-47.0,7.0,-5.0,2.0,17.0,47.0,0.98974609375,-0.10986328125,0.19140625,-0.3865966796875,-0.50689697265625,-0.38330078125,0.6683349609375
-71.0,25.0,54.0,21.0,0.0,-34.0,-6.0,-4.0,0.98974609375,-0.10986328125,0.19140625,-0.3865966796875,-0.50689697265625,-0.38330078125,0.6683349609375
78.0,-52.0,23.0,14.0,-14.0,-4.0,82.0,66.0,0.99072265625,-0.12451171875,0.19287109375,-0.386962890625,-0.507080078125,-0.385009765625,0.66705322265625
-60.0,12.0,-17.0,-4.0,-3.0,-26.0,-101.0,-118.0,0.98974609375,-0.13623046875,0.1982421875,-0.3875732421875,-0.50714111328125,-0.38616943359375,0.66595458984375
6.0,-97.0,44.0,8.0,-1.0,-9.0,25.0,6.0,0.9814453125,-0.1435546875,0.185546875,-0.38836669921875,-0.507080078125,-0.387451171875,0.664794921875
27.0,-1.0,-13.0,-55.0,-22.0,-3.0,-90.0,-32.0,0.98095703125,-0.1474609375,0.185546875,-0.38885498046875,-0.50701904296875,-0.38836669921875,0.66400146484375
-24.0,8.0,3.0,-3.0,2.0,-5.0,-60.0,-91.0,0.9814453125,-0.146484375,0.21728515625,-0.38909912109375,-0.50628662109375,-0.389404296875,0.66387939453125
-7.0,-16.0,-22.0,-2.0,11.0,-6.0,30.0,10.0,0.97314453125,-0.15625,0.22216796875,-0.39007568359375,-0.50494384765625,-0.39044189453125,0.6636962890625
-27.0,5.0,34.0,45.0,16.0,-2.0,33.0,53.0,0.9677734375,-0.1669921875,0.20263671875,-0.3909912109375,-0.5040283203125,-0.390869140625,0.66357421875
-17.0,15.0,-26.0,-1.0,-12.0,-6.0,-49.0,-46.0,0.9677734375,-0.1435546875,0.2041015625,-0.3914794921875,-0.50341796875,-0.3912353515625,0.66357421875
-8.0,-7.0,32.0,0.0,-2.0,3.0,15.0,-51.0,0.96435546875,-0.1533203125,0.19775390625,-0.3924560546875,-0.50250244140625,-0.3914794921875,0.66351318359375
20.0,-4.0,-14.0,0.0,-4.0,-10.0,-93.0,-74.0,0.9619140625,-0.166015625,0.1865234375,-0.393798828125,-0.50140380859375,-0.39141845703125,0.66357421875
-63.0,-2.0,33.0,-5.0,2.0,1.0,82.0,39.0,0.970703125,-0.16259765625,0.21142578125,-0.3948974609375,-0.50006103515625,-0.39111328125,0.66412353515625
-32.0,-12.0,-20.0,-9.0,-9.0,-9.0,22.0,-19.0,0.970703125,-0.16259765625,0.21142578125,-0.3948974609375,-0.50006103515625,-0.39111328125,0.66412353515625
43.0,5.0,10.0,4.0,-3.0,2.0,31.0,84.0,0.97802734375,-0.17041015625,0.2255859375,-0.3963623046875,-0.4976806640625,-0.39111328125,0.6650390625
-11.0,-2.0,22.0,-26.0,-3.0,-3.0,32.0,13.0,0.97607421875,-0.1728515625,0.2216796875,-0.3983154296875,-0.49468994140625,-0.39093017578125,0.666259765625
6.0,-2.0,11.0,-1.0,1.0,0.0,-17.0,6.0,0.96923828125,-0.17822265625,0.21142578125,-0.40057373046875,-0.49169921875,-0.3902587890625,0.66748046875
-22.0,-4.0,0.0,-8.0,-7.0,-2.0,37.0,19.0,0.96923828125,-0.17822265625,0.21142578125,-0.40057373046875,-0.49169921875,-0.3902587890625,0.66748046875
-6.0,3.0,-7.0,-5.0,1.0,1.0,8.0,8.0,0.974609375,-0.16796875,0.19384765625,-0.40234375,-0.48956298828125,-0.3887939453125,0.6688232421875
3.0,1.0,-35.0,5.0,0.0,-1.0,-21.0,-16.0,0.97607421875,-0.154296875,0.21044921875,-0.40301513671875,-0.48809814453125,-0.38671875,0.670654296875
-9.0,-1.0,6.0,-6.0,-3.0,-2.0,26.0,30.0,0.96728515625,-0.162109375,0.21484375,-0.403564453125,-0.48675537109375,-0.3843994140625,0.67266845703125
-8.0,0.0,14.0,-2.0,-4.0,-1.0,13.0,21.0,0.96728515625,-0.162109375,0.21484375,-0.403564453125,-0.48675537109375,-0.3843994140625,0.67266845703125
-20.0,1.0,6.0,-18.0,-1.0,-2.0,8.0,0.0,0.9765625,-0.15966796875,0.2333984375,-0.40374755859375,-0.48553466796875,-0.38189697265625,0.67486572265625
-27.0,-3.0,8.0,-6.0,0.0,1.0,8.0,-1.0,0.9677734375,-0.18017578125,0.2080078125,-0.40472412109375,-0.484130859375,-0.37933349609375,0.67669677734375
-1.0,-5.0,7.0,-6.0,-3.0,-1.0,-8.0,-9.0,0.95947265625,-0.17138671875,0.19189453125,-0.40618896484375,-0.48291015625,-0.37689208984375,0.6781005859375
-5.0,-1.0,8.0,-1.0,-2.0,0.0,1.0,3.0,0.95947265625,-0.17138671875,0.19189453125,-0.40618896484375,-0.48291015625,-0.37689208984375,0.6781005859375
