Rest
605.000000-3,-6,-33,-32,-1,0,0,-1,-74.062500,-50.437500,-16.062500,-0.112793,-0.695801,0.572266
610.000000-3,-6,-33,-32,-1,0,0,-1,-74.062500,-50.437500,-16.062500,-0.112793,-0.695801,0.572266
616.000000-2,3,17,-41,-17,-4,-3,-3,-74.062500,-50.437500,-16.062500,-0.112793,-0.695801,0.572266
622.000000-2,3,17,-41,-17,-4,-3,-3,-86.312500,-49.250000,-23.687500,-0.021973,-0.790527,0.548340
627.000000-2,3,17,-41,-17,-4,-3,-3,-86.312500,-49.250000,-23.687500,-0.021973,-0.790527,0.548340
633.0000004,1,12,-8,-13,3,4,2,-86.312500,-49.250000,-23.687500,-0.021973,-0.790527,0.548340
639.0000004,1,12,-8,-13,3,4,2,-89.187500,-48.875000,-26.875000,-0.004395,-0.786133,0.543945
645.0000004,1,12,-8,-13,3,4,2,-89.187500,-48.875000,-26.875000,-0.004395,-0.786133,0.543945
650.0000004,1,12,-8,-13,3,4,2,-89.187500,-48.875000,-26.875000,-0.004395,-0.786133,0.543945
656.000000-1,2,27,5,-8,-2,-3,1,-89.187500,-48.875000,-26.875000,-0.004395,-0.786133,0.543945
661.000000-1,2,27,5,-8,-2,-3,1,-82.562500,-45.187500,-32.312500,0.033203,-0.824219,0.541504
666.000000-1,2,27,5,-8,-2,-3,1,-82.562500,-45.187500,-32.312500,0.033203,-0.824219,0.541504
672.000000-1,2,27,5,-8,-2,-3,1,-82.562500,-45.187500,-32.312500,0.033203,-0.824219,0.541504
678.0000004,7,38,-26,7,10,6,2,-82.562500,-45.187500,-32.312500,0.033203,-0.824219,0.541504
684.0000004,7,38,-26,7,10,6,2,-64.250000,-38.437500,-35.437500,0.085449,-0.915527,0.558594
690.0000006,15,26,96,36,14,7,5,-64.250000,-38.437500,-35.437500,0.085449,-0.915527,0.558594
696.0000006,15,26,96,36,14,7,5,-64.250000,-38.437500,-35.437500,0.085449,-0.915527,0.558594
702.0000000,4,-9,28,-21,-14,-1,-3,-48.062500,-32.625000,-37.687500,0.118164,-0.911621,0.554688
708.0000000,4,-9,28,-21,-14,-1,-3,-48.062500,-32.625000,-37.687500,0.118164,-0.911621,0.554688
714.000000-4,-12,-115,-27,2,4,0,0,-48.062500,-32.625000,-37.687500,0.118164,-0.911621,0.554688
720.000000-4,-12,-115,-27,2,4,0,0,-40.625000,-30.250000,-39.187500,0.105957,-0.838379,0.551270
726.000000-4,-12,-115,-27,2,4,0,0,-40.625000,-30.250000,-39.187500,0.105957,-0.838379,0.551270
731.000000-4,-12,-115,-27,2,4,0,0,-40.625000,-30.250000,-39.187500,0.105957,-0.838379,0.551270
737.000000-3,-11,-59,80,24,6,1,1,-40.625000,-30.250000,-39.187500,0.105957,-0.838379,0.551270
743.000000-3,-11,-59,80,24,6,1,1,-34.312500,-29.062500,-43.875000,0.047852,-0.853027,0.605469
750.000000-8,-5,27,-36,-4,-5,-7,-7,-34.312500,-29.062500,-43.875000,0.047852,-0.853027,0.605469
756.000000-8,-5,27,-36,-4,-5,-7,-7,-34.312500,-29.062500,-43.875000,0.047852,-0.853027,0.605469
761.000000-1,1,35,-25,-10,-2,0,0,-30.125000,-30.250000,-48.687500,0.031250,-0.882813,0.647949
766.000000-1,1,35,-25,-10,-2,0,0,-30.125000,-30.250000,-48.687500,0.031250,-0.882813,0.647949
772.000000-3,1,25,10,7,-4,0,-2,-30.125000,-30.250000,-48.687500,0.031250,-0.882813,0.647949
779.000000-3,1,25,10,7,-4,0,-2,-34.250000,-29.187500,-45.187500,0.081543,-0.930176,0.695313
784.000000-3,1,25,10,7,-4,0,-2,-34.250000,-29.187500,-45.187500,0.081543,-0.930176,0.695313
789.000000-3,1,25,10,7,-4,0,-2,-34.250000,-29.187500,-45.187500,0.081543,-0.930176,0.695313
795.000000-1,0,11,4,-6,-3,-4,-2,-34.250000,-29.187500,-45.187500,0.081543,-0.930176,0.695313
801.000000-1,0,11,4,-6,-3,-4,-2,-31.062500,-19.250000,-38.687500,0.101074,-0.983887,0.653809
807.000000-1,0,11,4,-6,-3,-4,-2,-31.062500,-19.250000,-38.687500,0.101074,-0.983887,0.653809
812.000000-1,0,11,4,-6,-3,-4,-2,-31.062500,-19.250000,-38.687500,0.101074,-0.983887,0.653809
818.000000-2,-4,7,72,8,2,-1,0,-31.062500,-19.250000,-38.687500,0.101074,-0.983887,0.653809
823.000000-2,-4,7,72,8,2,-1,0,-26.625000,-9.437500,-35.500000,0.117676,-0.900879,0.584473
828.000000-2,-4,7,72,8,2,-1,0,-26.625000,-9.437500,-35.500000,0.117676,-0.900879,0.584473
834.000000-1,-5,13,-30,-5,-3,-4,-5,-26.625000,-9.437500,-35.500000,0.117676,-0.900879,0.584473
841.000000-1,-5,13,-30,-5,-3,-4,-5,-31.000000,-8.937500,-31.312500,0.120605,-0.919922,0.486816
846.000000-1,-5,13,-30,-5,-3,-4,-5,-31.000000,-8.937500,-31.312500,0.120605,-0.919922,0.486816
852.000000-1,-5,13,-30,-5,-3,-4,-5,-31.000000,-8.937500,-31.312500,0.120605,-0.919922,0.486816
858.000000-2,3,0,7,-7,-6,-5,-3,-31.000000,-8.937500,-31.312500,0.120605,-0.919922,0.486816
864.000000-2,3,0,7,-7,-6,-5,-3,-23.500000,-6.437500,-31.187500,0.184570,-0.915527,0.475098
869.000000-2,-6,-29,-36,-9,-4,-4,-1,-23.500000,-6.437500,-31.187500,0.184570,-0.915527,0.475098
874.000000-2,-6,-29,-36,-9,-4,-4,-1,-23.500000,-6.437500,-31.187500,0.184570,-0.915527,0.475098
881.0000001,3,12,22,-4,1,-1,2,-6.375000,-3.000000,-33.562500,0.216309,-0.886230,0.437988
886.0000001,3,12,22,-4,1,-1,2,-6.375000,-3.000000,-33.562500,0.216309,-0.886230,0.437988
892.0000001,3,12,22,-4,1,-1,2,-6.375000,-3.000000,-33.562500,0.216309,-0.886230,0.437988
898.0000001,3,12,22,-4,1,-1,2,-6.375000,-3.000000,-33.562500,0.216309,-0.886230,0.437988
904.000000-1,20,4,-13,0,-5,-3,-1,-6.750000,-3.500000,-32.687500,0.229004,-0.834473,0.425781
909.000000-1,20,4,-13,0,-5,-3,-1,-6.750000,-3.500000,-32.687500,0.229004,-0.834473,0.425781
915.000000-2,-6,-21,-21,2,-1,1,-1,-6.750000,-3.500000,-32.687500,0.229004,-0.834473,0.425781
921.000000-2,-6,-21,-21,2,-1,1,-1,-13.812500,-7.687500,-29.750000,0.225586,-0.834961,0.459961
927.000000-2,-6,-21,-21,2,-1,1,-1,-13.812500,-7.687500,-29.750000,0.225586,-0.834961,0.459961
933.000000-2,0,13,-7,-2,0,-1,-2,-13.812500,-7.687500,-29.750000,0.225586,-0.834961,0.459961
938.000000-2,-8,-2,-23,3,0,-1,-3,-10.562500,-9.562500,-28.000000,0.249023,-0.898926,0.510742
944.000000-2,-8,-2,-23,3,0,-1,-3,-10.562500,-9.562500,-28.000000,0.249023,-0.898926,0.510742
949.000000-2,-8,-2,-23,3,0,-1,-3,-10.562500,-9.562500,-28.000000,0.249023,-0.898926,0.510742
954.000000-2,-1,-1,-5,-3,0,-2,-1,-10.562500,-9.562500,-28.000000,0.249023,-0.898926,0.510742
959.000000-2,-1,-1,-5,-3,0,-2,-1,-4.250000,-9.812500,-21.062500,0.302734,-0.942383,0.513672
964.000000-2,-1,-1,-5,-3,0,-2,-1,-4.250000,-9.812500,-21.062500,0.302734,-0.942383,0.513672
969.000000-2,-1,-1,-5,-3,0,-2,-1,-4.250000,-9.812500,-21.062500,0.302734,-0.942383,0.513672
975.0000000,-3,0,-21,-8,-1,1,0,-4.250000,-9.812500,-21.062500,0.302734,-0.942383,0.513672
981.0000000,-3,0,-21,-8,-1,1,0,15.750000,-13.250000,-11.500000,0.282715,-0.911621,0.533203
986.0000000,-3,0,-21,-8,-1,1,0,15.750000,-13.250000,-11.500000,0.282715,-0.911621,0.533203
993.0000000,-2,2,-10,-7,-2,0,-1,15.750000,-13.250000,-11.500000,0.282715,-0.911621,0.533203
998.000000-4,-12,-8,-2,-1,4,3,-2,20.437500,-16.375000,-2.062500,0.258301,-0.893555,0.503418
1004.000000-4,-12,-8,-2,-1,4,3,-2,20.437500,-16.375000,-2.062500,0.258301,-0.893555,0.503418
1009.000000-4,-12,-8,-2,-1,4,3,-2,20.437500,-16.375000,-2.062500,0.258301,-0.893555,0.503418
1015.0000002,3,12,3,-4,-2,0,-2,20.437500,-16.375000,-2.062500,0.258301,-0.893555,0.503418
1022.0000002,3,12,3,-4,-2,0,-2,29.875000,-14.812500,2.875000,0.251953,-0.818848,0.500977
1027.0000002,3,12,3,-4,-2,0,-2,29.875000,-14.812500,2.875000,0.251953,-0.818848,0.500977
1032.0000002,3,12,3,-4,-2,0,-2,29.875000,-14.812500,2.875000,0.251953,-0.818848,0.500977
1038.000000-3,-5,-10,-1,-1,0,-2,-1,29.875000,-14.812500,2.875000,0.251953,-0.818848,0.500977
1044.000000-3,-5,-10,-1,-1,0,-2,-1,19.687500,-15.812500,4.937500,0.247559,-0.770508,0.512695
1049.0000000,-2,5,2,0,3,1,2,19.687500,-15.812500,4.937500,0.247559,-0.770508,0.512695
1055.0000000,-2,5,2,0,3,1,2,19.687500,-15.812500,4.937500,0.247559,-0.770508,0.512695
1061.0000001,-1,1,2,3,-2,-2,-1,0.312500,-19.125000,6.187500,0.251465,-0.764160,0.510742
1066.0000001,-1,1,2,3,-2,-2,-1,0.312500,-19.125000,6.187500,0.251465,-0.764160,0.510742
1072.0000000,-2,-3,-2,7,-5,-3,-3,0.312500,-19.125000,6.187500,0.251465,-0.764160,0.510742
1078.0000000,-2,-3,-2,7,-5,-3,-3,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1084.0000000,-2,-3,-2,7,-5,-3,-3,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1089.0000000,-2,-3,-2,7,-5,-3,-3,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1094.0000001,7,39,4,4,2,0,1,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1099.0000001,7,39,4,4,2,0,1,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1104.0000001,7,39,4,4,2,0,1,-16.562500,-21.125000,9.000000,0.258789,-0.823242,0.521484
1110.0000001,7,39,4,4,2,0,1,-27.125000,-20.125000,12.000000,0.272949,-0.909180,0.522949
1115.0000001,7,39,4,4,2,0,1,-27.125000,-20.125000,12.000000,0.272949,-0.909180,0.522949
1121.0000003,-3,-4,-5,-1,3,1,0,-28.937500,-18.312500,16.312500,0.273926,-0.992676,0.483398
1127.0000003,-3,-4,-5,-1,3,1,0,-28.937500,-18.312500,16.312500,0.273926,-0.992676,0.483398
1133.000000-2,-1,-6,-9,-1,1,0,1,-28.937500,-18.312500,16.312500,0.273926,-0.992676,0.483398
1138.000000-2,-1,-6,-9,-1,1,0,1,17.375000,-12.375000,7.750000,0.264648,-1.109375,0.499512
1144.000000-2,-1,-6,-9,-1,1,0,1,17.375000,-12.375000,7.750000,0.264648,-1.109375,0.499512
1149.000000-2,-1,-6,-9,-1,1,0,1,17.375000,-12.375000,7.750000,0.264648,-1.109375,0.499512
1154.000000-1,1,0,-1,-3,-2,-2,-1,17.375000,-12.375000,7.750000,0.264648,-1.109375,0.499512
1160.000000-1,1,0,-1,-3,-2,-2,-1,35.125000,-17.000000,12.437500,0.333496,-0.995117,0.509766
1165.000000-1,1,0,-1,-3,-2,-2,-1,35.125000,-17.000000,12.437500,0.333496,-0.995117,0.509766
1170.000000-1,1,0,-1,-3,-2,-2,-1,35.125000,-17.000000,12.437500,0.333496,-0.995117,0.509766
1175.000000-1,1,0,-1,-3,-2,-2,-1,35.125000,-17.000000,12.437500,0.333496,-0.995117,0.509766
1181.0000000,8,9,10,4,0,1,1,22.187500,-11.937500,12.187500,0.285645,-0.993652,0.552734
1186.0000000,8,9,10,4,0,1,1,22.187500,-11.937500,12.187500,0.285645,-0.993652,0.552734
1192.0000000,8,9,10,4,0,1,1,22.187500,-11.937500,12.187500,0.285645,-0.993652,0.552734
1197.0000000,8,9,10,4,0,1,1,22.187500,-11.937500,12.187500,0.285645,-0.993652,0.552734
1203.000000-4,-7,-17,1,-1,-4,-3,-2,16.687500,-12.000000,16.625000,0.266602,-1.058594,0.528809
1209.000000-4,-7,-17,1,-1,-4,-3,-2,16.687500,-12.000000,16.625000,0.266602,-1.058594,0.528809
1215.0000000,-2,0,-3,1,0,-2,-1,16.687500,-12.000000,16.625000,0.266602,-1.058594,0.528809
1220.0000000,-2,0,-3,1,0,-2,-1,16.687500,-12.000000,16.625000,0.266602,-1.058594,0.528809
1226.000000-2,-2,-8,-14,-6,-3,-3,-2,16.687500,-12.000000,16.625000,0.266602,-1.058594,0.528809
1231.000000-2,-2,-8,-14,-6,-3,-3,-2,15.500000,-13.875000,22.062500,0.230957,-1.002441,0.541992
1237.000000-1,3,12,-6,-8,-3,-1,1,15.500000,-13.875000,22.062500,0.230957,-1.002441,0.541992
1243.0000000,-3,0,-4,3,1,0,-3,7.875000,-14.687500,20.875000,0.225098,-0.976074,0.523438
1247.0000000,-3,0,-4,3,1,0,-3,7.875000,-14.687500,20.875000,0.225098,-0.976074,0.523438
1253.000000-1,-8,-13,2,0,-1,1,0,7.875000,-14.687500,20.875000,0.225098,-0.976074,0.523438
1259.000000-1,-8,-13,2,0,-1,1,0,5.437500,-13.625000,21.375000,0.202637,-0.945313,0.518066
1264.000000-1,-8,-13,2,0,-1,1,0,5.437500,-13.625000,21.375000,0.202637,-0.945313,0.518066
1269.000000-1,-8,-13,2,0,-1,1,0,5.437500,-13.625000,21.375000,0.202637,-0.945313,0.518066
1275.000000-2,-3,-6,0,-1,-1,-1,-2,5.437500,-13.625000,21.375000,0.202637,-0.945313,0.518066
1281.000000-2,-3,-6,0,-1,-1,-1,-2,8.125000,-11.875000,19.812500,0.183594,-0.915039,0.513184
1286.000000-1,0,-3,3,-2,-2,0,-1,8.125000,-11.875000,19.812500,0.183594,-0.915039,0.513184
1292.000000-1,0,-3,3,-2,-2,0,-1,8.125000,-11.875000,19.812500,0.183594,-0.915039,0.513184
1297.0000001,0,5,6,5,1,-2,-1,11.125000,-9.687500,21.750000,0.273438,-0.925781,0.529785
1303.000000-1,-3,14,9,8,2,0,-1,11.125000,-9.687500,21.750000,0.273438,-0.925781,0.529785
1308.000000-1,-3,14,9,8,2,0,-1,11.125000,-9.687500,21.750000,0.273438,-0.925781,0.529785
1314.000000-1,-3,14,9,8,2,0,-1,11.125000,-9.687500,21.750000,0.273438,-0.925781,0.529785
1320.000000-1,1,4,10,-2,-2,1,1,14.875000,-8.125000,16.375000,0.190430,-0.878906,0.519531
1325.000000-2,-4,-10,-10,-2,0,-3,-2,14.875000,-8.125000,16.375000,0.190430,-0.878906,0.519531
1331.000000-2,-4,-10,-10,-2,0,-3,-2,14.875000,-8.125000,16.375000,0.190430,-0.878906,0.519531
1337.0000000,-1,0,-3,-3,-2,1,-2,14.875000,-8.125000,16.375000,0.190430,-0.878906,0.519531
1343.000000-3,-3,-1,-3,-2,-2,-2,-2,15.062500,-5.687500,12.187500,0.226074,-0.859863,0.534180
1349.000000-3,-3,-1,-3,-2,-2,-2,-2,15.062500,-5.687500,12.187500,0.226074,-0.859863,0.534180
1354.000000-3,-3,-1,-3,-2,-2,-2,-2,15.062500,-5.687500,12.187500,0.226074,-0.859863,0.534180
